consumption_id,building_id,year,month,heating_kwh,electricity_kwh,total_cost_eur,heating_cost_eur,outdoor_temp_avg_c,heating_degree_days
CONS-032413,BLD-02702,2024,1,50707.8,4011.4,7369.11,6109.09,-2.0,540.8
CONS-032425,BLD-02703,2024,1,58388.2,6587.4,8901.87,6738.85,-1.6,613.3
CONS-032437,BLD-02704,2024,1,85329.2,3426.6,10809.6,9764.25,-1.2,565.0
CONS-032449,BLD-02705,2024,1,126297.8,3235.1,16289.38,15277.06,-2.0,577.0
CONS-032461,BLD-02706,2024,1,23839.0,900.5,3161.35,2870.24,-0.8,589.0
CONS-032473,BLD-02707,2024,1,6717.9,344.7,877.14,771.33,-1.2,612.1
CONS-032485,BLD-02708,2024,1,47373.1,1207.4,6078.8,5684.18,-0.4,590.9
CONS-032497,BLD-02709,2024,1,71940.4,3688.6,9948.59,8771.88,-2.3,546.4
CONS-032509,BLD-02710,2024,1,80691.5,5245.2,11736.46,10075.31,-2.2,542.1
CONS-032521,BLD-02711,2024,1,71608.2,4534.7,9721.51,8328.34,-0.7,567.2
CONS-032533,BLD-02712,2024,1,78527.0,3455.5,10900.73,9823.39,-2.9,569.1
CONS-032545,BLD-02713,2024,1,25031.0,1944.2,3672.38,3027.54,-1.4,586.9
CONS-032557,BLD-02714,2024,1,60205.3,2047.2,8172.02,7511.35,-0.1,575.7
CONS-032569,BLD-02715,2024,1,69546.0,3656.6,9945.99,8733.96,-1.8,562.7
CONS-032581,BLD-02716,2024,1,126950.8,4491.2,17075.65,15684.42,-2.6,607.6
CONS-032593,BLD-02717,2024,1,20340.9,740.6,2672.9,2429.12,-2.2,555.2
CONS-032605,BLD-02718,2024,1,23456.2,1254.5,3237.43,2828.71,-2.7,610.1
CONS-032617,BLD-02719,2024,1,34246.3,3468.2,5380.52,4274.84,-1.6,589.2
CONS-032629,BLD-02720,2024,1,197608.2,3874.0,24504.04,23319.5,-0.2,561.8
CONS-032641,BLD-02721,2024,1,54130.8,1806.9,6809.42,6226.05,-2.4,563.2
CONS-032653,BLD-02722,2024,1,46309.9,3364.6,6445.24,5365.65,-2.5,613.0
CONS-032665,BLD-02723,2024,1,34979.7,2379.9,4803.61,4061.96,-1.9,570.8
CONS-032677,BLD-02724,2024,1,68342.5,3844.5,9429.52,8193.22,-2.6,596.4
CONS-032689,BLD-02725,2024,1,30769.0,1552.7,4197.99,3718.66,-0.1,538.2
CONS-032701,BLD-02726,2024,1,164540.6,8938.7,23089.66,20137.45,-2.8,607.0
CONS-032713,BLD-02727,2024,1,29306.8,2010.4,4200.31,3576.93,-1.6,569.8
CONS-032725,BLD-02728,2024,1,21509.1,746.2,2770.67,2527.02,-2.8,578.5
CONS-032737,BLD-02729,2024,1,52616.8,2799.0,7390.74,6470.8,-0.7,557.2
CONS-032749,BLD-02730,2024,1,86520.5,4295.7,11732.08,10341.58,-0.4,546.1
CONS-032761,BLD-02731,2024,1,13599.8,628.7,1764.73,1558.14,-2.8,544.0
CONS-032773,BLD-02732,2024,1,58216.2,3950.4,8331.81,7066.35,-1.7,604.1
CONS-032785,BLD-02733,2024,1,52040.0,2477.1,6825.8,6001.53,-3.0,544.2
CONS-032797,BLD-02734,2024,1,107782.5,3891.0,14543.58,13307.83,-2.8,584.4
CONS-032809,BLD-02735,2024,1,10924.8,465.5,1431.07,1279.15,-0.6,614.1
CONS-032821,BLD-02736,2024,1,54069.4,3156.1,7198.13,6236.91,-2.2,551.3
CONS-032833,BLD-02737,2024,1,131056.6,9951.3,19584.03,16453.19,-1.4,543.3
CONS-032845,BLD-02738,2024,1,25246.1,2545.2,3812.68,2991.29,-1.1,573.6
CONS-032857,BLD-02739,2024,1,125661.0,3794.0,15513.8,14328.69,-1.2,608.2
CONS-032869,BLD-02740,2024,1,31571.6,1238.6,4061.57,3672.32,-0.7,580.3
CONS-032881,BLD-02741,2024,1,20508.4,1014.5,2781.97,2446.07,-1.3,614.9
CONS-032893,BLD-02742,2024,1,17028.6,498.0,2193.45,2037.38,-1.2,548.9
CONS-032905,BLD-02743,2024,1,60464.0,2605.7,8282.36,7487.19,-1.4,566.2
CONS-032917,BLD-02744,2024,1,20725.5,2015.4,3006.14,2363.76,-1.1,597.1
CONS-032929,BLD-02745,2024,1,51077.6,3389.7,6980.09,5944.74,-2.2,583.5
CONS-032941,BLD-02746,2024,1,142421.9,7658.9,19974.04,17439.75,-2.3,560.3
CONS-032953,BLD-02747,2024,1,50705.0,3067.1,6769.01,5791.48,-0.1,613.5
CONS-032965,BLD-02748,2024,1,7282.5,312.5,972.14,870.6,-2.5,585.3
CONS-032977,BLD-02749,2024,1,58699.7,3423.9,8421.17,7372.57,-0.9,597.9
CONS-032989,BLD-02750,2024,1,10072.6,418.5,1360.29,1223.51,-0.6,556.8
CONS-033001,BLD-02751,2024,1,20087.7,894.8,2760.06,2465.98,-0.9,582.4
CONS-033013,BLD-02752,2024,1,4424.9,97.2,552.04,520.52,-1.3,579.9
CONS-033025,BLD-02753,2024,1,14122.6,626.0,1950.49,1754.11,-2.3,548.8
CONS-033037,BLD-02754,2024,1,101127.3,2949.1,13363.08,12432.52,-2.3,563.8
CONS-033049,BLD-02755,2024,1,192671.5,4306.5,25226.81,23828.35,-0.9,607.0
CONS-033061,BLD-02756,2024,1,34029.9,1202.0,4624.23,4255.79,-0.5,594.8
CONS-033073,BLD-02757,2024,1,60638.8,1047.2,7538.6,7191.47,-2.7,535.9
CONS-033085,BLD-02758,2024,1,52784.2,2126.7,7102.98,6396.88,-2.3,571.5
CONS-033097,BLD-02759,2024,1,58674.4,4263.9,8230.35,6921.06,-2.3,581.6
CONS-033109,BLD-02760,2024,1,54647.9,2345.5,7388.86,6630.42,-1.4,571.4
CONS-033121,BLD-02761,2024,1,195467.8,4252.3,25753.5,24362.19,-2.5,550.4
CONS-033133,BLD-02762,2024,1,65607.8,3092.7,9142.4,8183.7,-0.9,561.5
CONS-033145,BLD-02763,2024,1,89259.7,2147.0,11317.27,10614.12,-1.8,570.3
CONS-033157,BLD-02764,2024,1,32774.5,1414.7,4367.99,3905.45,-1.5,584.7
CONS-033169,BLD-02765,2024,1,161994.3,5172.1,21881.46,20292.46,-0.9,599.5
CONS-033181,BLD-02766,2024,1,5794.7,367.6,839.85,727.32,-3.0,596.4
CONS-033193,BLD-02767,2024,1,39381.5,1900.0,5537.06,4899.85,-2.8,552.8
CONS-033205,BLD-02768,2024,1,16914.7,1693.3,2608.65,2066.67,-2.0,541.6
CONS-033217,BLD-02769,2024,1,25008.3,3942.1,4171.2,2893.97,-3.0,599.9
CONS-033229,BLD-02770,2024,1,9337.8,367.5,1191.63,1069.99,-1.2,552.2
CONS-033241,BLD-02771,2024,1,35826.9,3977.4,5675.79,4428.89,-1.3,573.9
CONS-033253,BLD-02772,2024,1,17595.6,608.5,2299.05,2098.04,-0.8,541.0
CONS-033265,BLD-02773,2024,1,5953.0,163.2,746.15,693.54,-2.2,601.4
CONS-033277,BLD-02774,2024,1,16847.3,997.8,2419.19,2084.82,-1.2,588.2
CONS-033289,BLD-02775,2024,1,62722.5,1786.1,8207.89,7640.34,-0.3,546.0
CONS-033301,BLD-02776,2024,1,11412.1,262.6,1517.08,1435.65,-1.6,538.0
CONS-033313,BLD-02777,2024,1,13033.3,380.5,1756.19,1630.56,-3.0,603.9
CONS-033325,BLD-02778,2024,1,47946.9,2152.5,6437.34,5735.81,-2.0,565.0
CONS-033337,BLD-02779,2024,1,20620.9,1912.3,3195.37,2563.68,-2.5,559.0
CONS-033349,BLD-02780,2024,1,104113.7,2614.4,13107.16,12262.64,-0.3,612.3
CONS-033361,BLD-02781,2024,1,90440.8,4311.8,12122.55,10797.21,-1.0,552.3
CONS-033373,BLD-02782,2024,1,21985.4,759.7,2877.15,2637.22,-2.7,536.5
CONS-033385,BLD-02783,2024,1,16530.6,943.4,2308.98,1995.81,-2.3,543.1
CONS-033397,BLD-02784,2024,1,101140.4,3128.4,12703.21,11721.13,-1.8,592.4
CONS-033409,BLD-02785,2024,1,10072.8,374.8,1348.34,1229.48,-3.0,578.8
CONS-033421,BLD-02786,2024,1,143873.9,4238.8,19328.68,17912.17,-1.1,566.4
CONS-033433,BLD-02787,2024,1,77046.0,2095.4,10060.12,9361.96,-0.1,613.4
CONS-033445,BLD-02788,2024,1,20394.0,2436.8,3304.17,2517.82,-1.4,553.4
CONS-033457,BLD-02789,2024,1,43368.9,2868.7,5916.93,4961.33,-1.2,590.3
CONS-033469,BLD-02790,2024,1,91101.1,5858.9,13379.69,11437.18,-2.1,536.2
CONS-033481,BLD-02791,2024,1,39910.9,1788.8,5196.6,4609.6,-0.6,552.8
CONS-033493,BLD-02792,2024,1,53335.8,1937.9,6873.88,6224.06,-1.1,609.7
CONS-033505,BLD-02793,2024,1,19981.6,1082.7,2725.48,2366.27,-0.1,609.3
CONS-033517,BLD-02794,2024,1,36917.0,2663.4,5256.4,4369.02,-1.1,601.9
CONS-033529,BLD-02795,2024,1,65089.4,2798.1,8771.39,7870.61,-2.1,587.5
CONS-033541,BLD-02796,2024,1,27219.2,1879.7,3954.32,3350.27,-2.1,588.1
CONS-033553,BLD-02797,2024,1,199558.1,3511.4,24495.32,23377.93,-0.3,555.1
CONS-033565,BLD-02798,2024,1,83509.4,2905.4,10458.15,9556.61,-0.4,611.9
CONS-033577,BLD-02799,2024,1,137629.6,4176.9,18388.83,17105.48,-2.5,537.0
CONS-033589,BLD-02800,2024,1,36125.5,1302.3,4776.77,4369.26,-2.7,541.6
CONS-033601,BLD-02801,2024,1,246635.3,9497.8,32262.41,29277.98,-3.0,553.2
CONS-033613,BLD-02802,2024,1,24718.0,1162.3,3190.91,2818.18,-0.1,543.8
CONS-033625,BLD-02803,2024,1,25262.3,1990.8,3608.32,2948.67,-1.2,581.0
CONS-033637,BLD-02804,2024,1,82432.2,2929.6,10762.76,9867.93,-2.5,594.5
CONS-033649,BLD-02805,2024,1,92183.9,3864.4,12800.96,11587.25,-0.7,614.7
CONS-033661,BLD-02806,2024,1,11704.9,574.2,1628.05,1445.78,-0.9,594.7
CONS-033673,BLD-02807,2024,1,8356.9,1567.9,1553.46,1041.93,-1.9,561.3
CONS-033685,BLD-02808,2024,1,21664.6,680.8,2894.49,2686.07,-1.2,590.0
CONS-033697,BLD-02809,2024,1,105493.3,2815.9,13705.77,12836.77,-1.1,614.1
CONS-033709,BLD-02810,2024,1,21631.1,2111.1,3352.45,2652.59,-1.1,547.5
CONS-033721,BLD-02811,2024,1,125871.6,4724.6,17076.65,15623.56,-0.9,563.9
CONS-033733,BLD-02812,2024,1,43534.5,2225.5,6183.66,5442.38,-2.3,608.8
CONS-033745,BLD-02813,2024,1,8131.6,335.5,1092.13,989.95,-2.3,574.5
CONS-033757,BLD-02814,2024,1,28604.3,2986.2,4495.18,3579.57,-1.7,569.5
CONS-033769,BLD-02815,2024,1,81930.0,1837.3,10376.01,9811.57,-0.5,608.0
CONS-033781,BLD-02816,2024,1,26298.6,1491.1,3594.09,3121.19,-1.7,588.7
CONS-033793,BLD-02817,2024,1,58691.0,1241.4,7155.91,6764.05,-2.3,610.8
CONS-033805,BLD-02818,2024,1,4623.9,393.9,656.37,529.46,-1.7,565.1
CONS-033817,BLD-02819,2024,1,75060.4,1719.8,9289.91,8745.51,-0.6,608.5
CONS-033829,BLD-02820,2024,1,109962.6,3436.5,13705.26,12560.92,-0.5,553.6
CONS-033841,BLD-02821,2024,1,34394.8,2255.7,5044.36,4286.78,-0.5,601.2
CONS-033853,BLD-02822,2024,1,92096.7,3479.8,12183.73,11019.15,-1.1,537.7
CONS-033865,BLD-02823,2024,1,68505.4,2575.5,8947.73,8135.37,-1.7,579.7
CONS-033877,BLD-02824,2024,1,25029.0,1332.8,3270.91,2855.07,-0.5,609.9
CONS-033889,BLD-02825,2024,1,101697.6,5506.9,13800.81,11992.65,-2.1,565.7
CONS-033901,BLD-02826,2024,1,137462.6,4446.2,17848.34,16437.92,-0.7,541.6
CONS-033913,BLD-02827,2024,1,171549.9,3480.0,22514.48,21427.18,-2.7,565.4
CONS-033925,BLD-02828,2024,1,8851.5,349.6,1179.55,1069.11,-0.2,605.2
CONS-033937,BLD-02829,2024,1,145038.7,5206.0,19122.71,17408.99,-1.2,605.5
CONS-033949,BLD-02830,2024,1,80219.2,2738.1,10779.89,9908.14,-2.2,587.2
CONS-033961,BLD-02831,2024,1,305665.7,4908.1,37365.76,35753.43,-0.7,541.7
CONS-033973,BLD-02832,2024,1,42904.5,2977.5,5990.9,5051.29,-1.9,536.4
CONS-033985,BLD-02833,2024,1,36103.9,3549.9,5380.35,4291.39,-2.9,536.5
CONS-033997,BLD-02834,2024,1,44069.9,3619.0,6410.48,5225.52,-2.6,573.9
CONS-034009,BLD-02835,2024,1,31213.7,1250.5,4317.89,3899.04,-2.9,574.9
CONS-034021,BLD-02836,2024,1,18393.0,1068.1,2471.9,2136.93,-1.7,553.1
CONS-034033,BLD-02837,2024,1,14894.4,425.8,1979.32,1849.33,-1.7,545.2
CONS-034045,BLD-02838,2024,1,20430.7,999.8,2834.44,2501.41,-2.5,573.7
CONS-034057,BLD-02839,2024,1,5782.7,323.0,813.55,707.82,-0.8,579.8
CONS-034069,BLD-02840,2024,1,14845.7,408.7,1890.77,1765.63,-2.4,598.1
CONS-034081,BLD-02841,2024,1,66130.2,2250.8,8547.78,7846.21,-1.5,575.4
CONS-034093,BLD-02842,2024,1,61280.3,3067.7,8380.69,7369.2,-0.8,565.4
CONS-034105,BLD-02843,2024,1,60357.0,3307.8,8473.83,7375.61,-0.4,542.6
CONS-034117,BLD-02844,2024,1,47666.4,3730.1,6885.43,5701.24,-2.2,560.2
CONS-034129,BLD-02845,2024,1,62886.0,3856.8,8494.69,7302.8,-2.4,611.6
CONS-034141,BLD-02846,2024,1,108192.7,4885.4,14604.44,13097.06,-1.6,603.6
CONS-034153,BLD-02847,2024,1,66256.2,4149.1,9249.05,7883.9,-1.7,565.7
CONS-034165,BLD-02848,2024,1,24376.3,1891.0,3442.17,2836.26,-0.8,568.7
CONS-034177,BLD-02849,2024,1,5603.8,624.4,866.63,661.8,-2.2,578.9
CONS-034189,BLD-02850,2024,1,54623.4,2738.6,7138.54,6291.13,-1.9,575.2
CONS-034201,BLD-02851,2024,1,5208.9,768.0,855.62,620.35,-0.6,584.1
CONS-034213,BLD-02852,2024,1,47500.2,4227.6,6962.8,5602.45,-1.5,571.7
CONS-034225,BLD-02853,2024,1,24840.5,1106.0,3335.32,2995.74,-0.8,546.9
CONS-034237,BLD-02854,2024,1,158020.8,3708.0,19807.84,18629.87,-2.6,572.6
CONS-034249,BLD-02855,2024,1,8787.3,521.9,1196.2,1036.95,-2.5,563.0
CONS-034261,BLD-02856,2024,1,114548.3,2198.6,13837.11,13113.37,-0.9,591.0
CONS-034273,BLD-02857,2024,1,41079.8,1997.5,5393.5,4774.84,-1.1,607.4
CONS-034285,BLD-02858,2024,1,47652.6,3644.6,6897.75,5771.7,-0.2,558.3
CONS-034297,BLD-02859,2024,1,9022.3,705.1,1258.7,1038.64,-1.6,586.4
CONS-034309,BLD-02860,2024,1,121848.3,3078.9,15356.27,14403.01,-2.3,539.6
CONS-034321,BLD-02861,2024,1,9328.8,276.5,1157.44,1065.71,-0.8,561.8
CONS-034333,BLD-02862,2024,1,39363.5,3456.7,5768.93,4658.18,-0.2,554.8
CONS-034345,BLD-02863,2024,1,18092.0,1461.3,2622.31,2153.94,-1.0,550.7
CONS-034357,BLD-02864,2024,1,162102.5,6504.4,20726.3,18683.48,-2.9,551.1
CONS-034369,BLD-02865,2024,1,23905.9,810.7,3189.99,2922.87,-0.9,606.0
CONS-034381,BLD-02866,2024,1,131091.8,7193.7,18010.02,15741.52,-0.9,544.7
CONS-034393,BLD-02867,2024,1,56610.9,2258.5,7621.56,6880.18,-0.0,608.8
CONS-034405,BLD-02868,2024,1,59003.4,1950.5,7759.08,7147.81,-2.9,571.4
CONS-034417,BLD-02869,2024,1,252751.2,4549.3,33225.9,31828.47,-1.4,540.9
CONS-034429,BLD-02870,2024,1,41380.5,1969.8,5524.35,4870.04,-0.6,575.2
CONS-034441,BLD-02871,2024,1,100922.3,2715.3,12709.56,11848.02,-0.8,583.1
CONS-034453,BLD-02872,2024,1,38464.1,1969.8,5156.08,4524.09,-1.5,545.1
CONS-034465,BLD-02873,2024,1,6241.6,310.2,874.13,776.09,-2.4,552.2
CONS-034477,BLD-02874,2024,1,149495.3,5738.6,19666.78,17797.06,-0.4,583.5
CONS-034489,BLD-02875,2024,1,131148.4,2900.8,16279.49,15355.84,-0.1,594.6
CONS-034501,BLD-02876,2024,1,316816.3,10850.5,42527.22,39185.7,-2.0,596.5
CONS-034513,BLD-02877,2024,1,37881.9,1968.6,5303.02,4647.15,-2.0,538.8
CONS-034525,BLD-02878,2024,1,34535.3,1966.1,4963.2,4322.88,-1.3,536.7
CONS-034537,BLD-02879,2024,1,27657.0,2367.6,4181.22,3419.39,-1.8,600.3
CONS-034549,BLD-02880,2024,1,83623.9,4557.2,11876.24,10407.3,-2.4,551.9
CONS-034561,BLD-02881,2024,1,42391.5,1079.4,5534.32,5206.16,-2.1,556.4
CONS-034573,BLD-02882,2024,1,131589.6,4081.8,16847.89,15501.87,-2.4,569.2
CONS-034585,BLD-02883,2024,1,46048.1,2044.9,6184.76,5558.53,-0.9,575.3
CONS-034597,BLD-02884,2024,1,13923.8,405.7,1721.86,1590.26,-0.2,546.0
CONS-034609,BLD-02885,2024,1,33149.1,2949.9,4959.58,4010.14,-2.7,556.8
CONS-034621,BLD-02886,2024,1,71497.8,1976.2,9309.11,8676.06,-2.9,561.6
CONS-034633,BLD-02887,2024,1,15979.2,1380.6,2346.23,1913.01,-0.8,577.6
CONS-034645,BLD-02888,2024,1,56868.8,1426.6,7220.79,6743.89,-1.5,538.0
CONS-034657,BLD-02889,2024,1,142846.6,4960.0,17966.14,16340.13,-0.1,609.9
CONS-034669,BLD-02890,2024,1,14702.6,961.2,1997.17,1678.14,-3.0,549.2
CONS-034681,BLD-02891,2024,1,174430.1,6324.6,23032.62,21002.45,-1.0,566.2
CONS-034693,BLD-02892,2024,1,26075.5,1443.8,3511.68,3064.43,-0.2,584.5
CONS-034705,BLD-02893,2024,1,11837.2,645.6,1583.96,1368.34,-1.9,570.4
CONS-034717,BLD-02894,2024,1,74288.6,2485.6,9531.06,8764.39,-1.5,543.1
CONS-034729,BLD-02895,2024,1,161393.5,6837.9,22011.83,19737.31,-0.0,544.8
CONS-034741,BLD-02896,2024,1,85528.7,4302.6,11763.25,10422.57,-1.2,540.6
CONS-034753,BLD-02897,2024,1,134310.7,3386.7,16859.74,15806.89,-1.3,538.1
CONS-034765,BLD-02898,2024,1,17882.5,1106.0,2398.91,2059.6,-1.7,542.6
CONS-034777,BLD-02899,2024,1,24488.3,1942.5,3504.37,2892.01,-1.6,583.3
CONS-034789,BLD-02900,2024,1,11086.2,718.8,1607.72,1387.35,-3.0,543.1
CONS-034801,BLD-02901,2024,1,48211.1,3114.3,6570.54,5590.95,-0.7,604.6
CONS-034813,BLD-02902,2024,1,163684.9,7020.8,21772.57,19442.33,-2.6,569.4
CONS-034825,BLD-02903,2024,1,76343.2,1350.9,9940.12,9518.47,-2.8,592.3
CONS-034837,BLD-02904,2024,1,12416.9,312.8,1527.31,1431.67,-2.1,543.1
CONS-034849,BLD-02905,2024,1,92630.4,4379.5,12749.67,11354.25,-2.7,595.2
CONS-034861,BLD-02906,2024,1,122832.6,3699.2,15930.53,14691.42,-0.8,586.9
CONS-034873,BLD-02907,2024,1,83983.2,3293.7,10661.75,9604.61,-2.0,584.4
CONS-034885,BLD-02908,2024,1,8009.3,550.4,1139.01,966.84,-1.0,573.7
CONS-034897,BLD-02909,2024,1,3455.7,470.8,565.35,416.87,-1.4,597.2
CONS-034909,BLD-02910,2024,1,28561.9,1224.9,3882.04,3502.06,-1.3,588.8
CONS-034921,BLD-02911,2024,1,92293.1,5579.4,13130.98,11353.0,-1.8,536.4
CONS-034933,BLD-02912,2024,1,167375.0,3497.8,20881.94,19737.7,-2.1,560.1
CONS-034945,BLD-02913,2024,1,92249.5,4049.9,12413.12,11056.96,-0.8,561.3
CONS-034957,BLD-02914,2024,1,32420.9,1926.9,4531.1,3907.39,-0.1,614.2
CONS-034969,BLD-02915,2024,1,99081.6,2593.1,12789.63,11942.46,-0.3,583.0
CONS-034981,BLD-02916,2024,1,109419.2,3019.5,13514.92,12569.65,-0.2,594.3
CONS-034993,BLD-02917,2024,1,26898.3,1551.4,3843.64,3350.52,-0.9,550.5
CONS-035005,BLD-02918,2024,1,66942.0,3262.7,9056.3,8052.37,-2.4,583.8
CONS-035017,BLD-02919,2024,1,41862.7,1293.7,5603.3,5186.66,-1.2,536.6
CONS-035029,BLD-02920,2024,1,98791.5,4801.0,13455.93,11958.95,-0.0,544.6
CONS-035041,BLD-02921,2024,1,47529.7,2284.2,6135.24,5428.71,-2.0,558.3
CONS-035053,BLD-02922,2024,1,110414.3,5627.7,15513.35,13743.36,-0.4,607.1
CONS-035065,BLD-02923,2024,1,64929.1,3745.6,9323.14,8172.16,-1.3,591.4
CONS-035077,BLD-02924,2024,1,9109.3,476.9,1282.67,1136.9,-2.7,613.3
CONS-035089,BLD-02925,2024,1,8824.1,431.6,1178.51,1034.71,-0.4,567.2
CONS-035101,BLD-02926,2024,1,198075.5,8193.2,25713.77,22974.76,-0.2,585.6
CONS-035113,BLD-02927,2024,1,37134.9,1030.0,4918.0,4573.17,-0.7,582.9
CONS-035125,BLD-02928,2024,1,28796.9,2219.5,4121.25,3394.06,-0.2,566.1
CONS-035137,BLD-02929,2024,1,88332.6,2424.2,11226.66,10412.36,-0.6,570.8
CONS-035149,BLD-02930,2024,1,16561.3,662.0,2197.01,1975.91,-0.5,579.6
CONS-035161,BLD-02931,2024,1,65689.7,5030.3,9312.95,7733.38,-0.9,577.9
CONS-035173,BLD-02932,2024,1,58812.9,1963.9,7952.34,7319.79,-2.8,561.8
CONS-035185,BLD-02933,2024,1,8338.5,692.4,1230.75,1009.02,-1.4,566.5
CONS-035197,BLD-02934,2024,1,12752.3,503.0,1641.9,1488.12,-0.1,577.2
CONS-035209,BLD-02935,2024,1,5106.8,237.2,682.18,606.48,-2.1,558.7
CONS-035221,BLD-02936,2024,1,37929.7,1694.5,5321.21,4763.39,-1.5,584.0
CONS-035233,BLD-02937,2024,1,50058.6,3900.1,7111.1,5830.16,-2.2,599.2
CONS-035245,BLD-02938,2024,1,177531.3,9647.9,25392.04,22233.8,-2.4,608.6
CONS-035257,BLD-02939,2024,1,131298.8,5945.7,17219.06,15228.42,-1.0,562.1
CONS-035269,BLD-02940,2024,1,145465.1,6992.3,19401.26,17178.49,-2.2,598.9
CONS-035281,BLD-02941,2024,1,97616.6,4589.0,13086.42,11544.89,-0.1,597.4
CONS-035293,BLD-02942,2024,1,55226.2,2912.7,7717.17,6815.59,-3.0,549.7
CONS-035305,BLD-02943,2024,1,41445.9,1709.5,5447.88,4876.63,-2.9,584.7
CONS-035317,BLD-02944,2024,1,23954.5,2645.1,3812.47,2942.48,-0.3,608.1
CONS-035329,BLD-02945,2024,1,94834.9,2477.9,12146.4,11357.43,-2.2,568.5
CONS-035341,BLD-02946,2024,1,109874.8,2023.7,14343.19,13665.39,-0.7,614.5
CONS-035353,BLD-02947,2024,1,20083.1,782.0,2667.19,2411.36,-2.3,549.7
CONS-035365,BLD-02948,2024,1,27719.2,2650.7,4357.03,3472.93,-2.2,614.4
CONS-035377,BLD-02949,2024,1,265083.5,5464.6,32864.24,31150.17,-0.0,538.8
CONS-035389,BLD-02950,2024,1,35510.1,2803.6,5314.61,4414.49,-1.0,600.9
CONS-035401,BLD-02951,2024,1,64248.3,2263.3,8239.3,7496.19,-1.9,566.0
CONS-035413,BLD-02952,2024,1,92884.6,3773.2,12139.52,10933.16,-0.4,573.6
CONS-035425,BLD-02953,2024,1,72314.8,2858.1,9437.49,8555.64,-2.6,557.9
CONS-035437,BLD-02954,2024,1,20651.3,669.9,2685.63,2476.05,-0.6,600.7
CONS-035449,BLD-02955,2024,1,156354.2,6672.1,20482.85,18277.32,-2.3,555.0
CONS-035461,BLD-02956,2024,1,23030.0,1918.4,3358.43,2740.38,-2.6,539.9
CONS-035473,BLD-02957,2024,1,3995.6,375.7,616.91,495.35,-2.2,591.4
CONS-035485,BLD-02958,2024,1,12257.1,623.9,1716.4,1516.84,-0.5,590.7
CONS-035497,BLD-02959,2024,1,49652.3,4149.1,7534.88,6226.62,-3.0,607.6
CONS-035509,BLD-02960,2024,1,6967.2,746.1,1071.82,827.24,-1.8,566.1
CONS-035521,BLD-02961,2024,1,225673.0,8199.0,29718.31,27185.44,-2.1,580.1
CONS-035533,BLD-02962,2024,1,140473.4,2766.9,17177.12,16273.98,-3.0,560.8
CONS-035545,BLD-02963,2024,1,23911.5,824.1,2989.56,2737.74,-0.8,585.6
CONS-035557,BLD-02964,2024,1,39393.6,1616.3,5354.75,4858.48,-2.3,579.1
CONS-035569,BLD-02965,2024,1,97232.1,1816.2,12295.28,11686.29,-0.2,564.1
CONS-035581,BLD-02966,2024,1,18516.8,577.4,2389.99,2199.55,-0.6,614.3
CONS-035593,BLD-02967,2024,1,32817.6,2386.9,4866.78,4106.7,-2.3,596.7
CONS-035605,BLD-02968,2024,1,94135.8,3359.0,12605.4,11569.13,-1.1,548.4
CONS-035617,BLD-02969,2024,1,43224.1,4484.8,6723.59,5261.48,-1.5,539.2
CONS-035629,BLD-02970,2024,1,6686.8,612.1,972.39,766.9,-1.5,553.0
CONS-035641,BLD-02971,2024,1,28829.8,1209.7,3980.82,3590.86,-3.0,610.4
CONS-035653,BLD-02972,2024,1,90003.5,4476.9,12145.32,10737.35,-1.2,546.0
CONS-035665,BLD-02973,2024,1,82839.5,2783.0,11009.94,10132.83,-1.1,610.5
CONS-035677,BLD-02974,2024,1,142564.9,12035.4,20823.77,17027.15,-1.6,540.8
CONS-035689,BLD-02975,2024,1,33808.7,3753.6,5434.54,4205.88,-1.1,568.8
CONS-035701,BLD-02976,2024,1,49273.0,1961.0,6810.36,6152.22,-1.9,538.4
CONS-035713,BLD-02977,2024,1,4484.8,305.7,625.96,530.52,-1.1,609.2
CONS-035725,BLD-02978,2024,1,20477.4,1904.5,3205.12,2566.36,-2.5,553.2
CONS-035737,BLD-02979,2024,1,195569.1,7870.0,26537.0,24073.55,-2.9,612.3
CONS-035749,BLD-02980,2024,1,9900.8,586.5,1331.09,1142.33,-1.6,537.9
CONS-035761,BLD-02981,2024,1,35416.3,1254.8,4623.74,4220.96,-2.4,563.5
CONS-035773,BLD-02982,2024,1,39546.5,1392.0,5354.4,4887.32,-2.0,563.2
CONS-035785,BLD-02983,2024,1,136257.0,2882.9,17195.68,16316.89,-0.8,555.4
CONS-035797,BLD-02984,2024,1,66800.3,3371.1,9438.64,8369.53,-2.0,583.1
CONS-035809,BLD-02985,2024,1,166555.2,6658.3,22185.47,20108.4,-0.3,563.7
CONS-035821,BLD-02986,2024,1,212408.1,4178.2,27028.31,25734.08,-0.1,538.8
CONS-035833,BLD-02987,2024,1,38784.0,2161.3,5559.81,4840.66,-0.0,559.6
CONS-035845,BLD-02988,2024,1,208504.7,6611.8,26555.91,24495.02,-1.2,598.9
CONS-035857,BLD-02989,2024,1,58616.1,2732.2,8263.6,7358.43,-2.3,604.8
CONS-035869,BLD-02990,2024,1,159822.2,4615.2,21168.72,19711.84,-1.7,581.9
CONS-035881,BLD-02991,2024,1,42089.9,4299.6,6631.32,5196.39,-1.8,546.6
CONS-035893,BLD-02992,2024,1,43144.4,4078.7,6513.99,5214.44,-2.9,548.1
CONS-035905,BLD-02993,2024,1,46983.7,1138.1,5741.71,5376.55,-0.6,590.3
